age,income,loan_amount,credit_score,employment_status,loan_term,existing_debts,default
51,95242.14,15533.71,666,Employed,24,18909.41,0
58,33713.67,17155.0,735,Employed,24,6390.54,0
31,75729.57,22964.65,521,Part-Time,24,17081.8,0
34,71649.36,12926.43,648,Employed,12,11332.64,0
63,112859.51,11050.58,604,Employed,60,3704.29,0
40,64246.6,21885.52,850,Employed,24,10926.92,0
31,65709.99,2000.0,620,Employed,24,21251.98,0
65,91373.99,12566.9,687,Part-Time,60,4865.57,0
41,36841.28,7638.21,691,Self-Employed,60,1609.78,0
65,64477.92,28829.32,537,Employed,24,14791.2,0
62,58606.87,14031.61,633,Employed,24,255.41,0
61,66527.2,12953.55,716,Employed,48,22943.48,0
47,91210.16,17562.4,688,Self-Employed,60,22767.12,0
56,83854.04,12641.65,473,Part-Time,36,19267.96,0
64,51282.94,14376.17,629,Employed,36,11921.38,0
33,73417.48,18873.99,772,Part-Time,48,23652.63,0
22,107261.04,14201.64,733,Employed,48,21418.13,0
35,49215.86,14137.04,790,Self-Employed,24,8270.97,0
49,73629.17,8908.58,591,Employed,36,22071.85,0
45,65170.98,7615.95,795,Employed,60,5618.29,0
24,68424.87,18545.73,676,Employed,48,10620.77,0
46,29233.56,20759.4,823,Part-Time,24,0.0,0
28,105269.07,5146.59,680,Employed,48,13021.47,0
43,50641.2,24839.47,496,Employed,48,9938.44,0
46,95651.8,24876.43,756,Part-Time,24,8834.6,0
49,54465.58,26772.2,640,Part-Time,36,10840.42,0
39,54362.38,20699.0,646,Employed,36,7943.18,0
39,100328.08,23733.74,549,Employed,60,12291.72,0
51,94847.12,37665.23,826,Part-Time,24,20984.98,0
54,75216.65,15286.31,633,Employed,48,4567.03,0
57,89028.76,8588.78,822,Employed,36,18037.69,0
36,62786.18,4193.46,641,Employed,60,13506.7,0
40,69790.81,33801.07,597,Employed,60,14618.89,0
35,53459.39,33919.09,799,Self-Employed,60,11785.04,0
44,92601.62,9678.6,673,Part-Time,60,6978.2,0
26,52664.67,11454.11,674,Employed,36,15114.05,0
40,107128.91,15084.08,565,Unemployed,24,15631.88,1
29,62104.15,29018.31,639,Self-Employed,36,6396.71,0
44,70512.71,6414.28,719,Self-Employed,48,2630.4,0
59,88968.2,2000.0,563,Employed,36,12597.16,0
65,70596.61,37507.63,631,Employed,36,17283.05,0
41,62552.29,20811.36,642,Self-Employed,12,19035.63,0
23,69249.41,22089.72,686,Self-Employed,48,20423.26,0
31,92345.46,16154.05,813,Employed,24,14599.74,0
25,53428.69,22192.06,653,Employed,36,10157.51,0
55,66844.07,4372.15,618,Employed,36,11984.92,0
65,70257.17,10431.71,850,Employed,36,3297.76,0
45,91614.63,18946.42,641,Employed,60,7221.48,0
28,67503.87,2000.0,663,Employed,48,11627.28,0
21,115207.48,15277.34,648,Employed,48,10133.53,0
64,66086.54,14722.52,655,Part-Time,36,12644.07,0
35,64057.91,15275.79,687,Part-Time,24,2376.14,0
26,65724.2,13040.26,763,Employed,48,3939.71,0
28,37083.96,9036.97,716,Employed,24,17429.16,0
32,44081.83,2000.0,777,Employed,48,6166.59,0
50,56733.33,19302.72,774,Employed,60,7266.73,0
61,98395.75,15298.88,699,Part-Time,24,12665.25,0
33,69171.85,5622.47,714,Employed,48,5481.69,0
51,57883.9,18562.8,780,Part-Time,36,19744.31,0
23,100663.37,15345.45,580,Employed,24,3202.19,0
21,108779.43,13850.78,850,Unemployed,36,12010.67,0
23,101384.56,2000.0,634,Part-Time,36,6759.9,0
62,48672.75,24144.91,648,Self-Employed,60,13093.31,0
47,57618.78,6902.54,571,Unemployed,36,8517.75,1
57,115343.4,18569.43,574,Employed,48,11834.44,0
21,76028.49,10725.58,768,Employed,36,20548.97,0
22,63309.32,14501.46,850,Employed,24,7187.87,0
59,87958.7,28370.63,629,Part-Time,36,7129.61,0
25,95182.48,22784.56,711,Part-Time,48,9788.69,0
27,55713.76,28170.36,700,Employed,48,22318.14,0
44,75486.0,20973.47,770,Self-Employed,60,11371.8,0
48,93164.0,21565.29,850,Employed,24,20639.42,0
31,40992.82,2000.0,817,Employed,36,10761.62,0
41,70308.64,15142.28,659,Self-Employed,24,20327.46,0
51,42140.26,15975.82,728,Employed,48,14851.74,0
40,45410.49,29012.98,737,Employed,12,15881.97,0
38,55922.5,13443.94,678,Part-Time,24,1949.62,0
24,81927.99,20383.74,581,Employed,48,910.97,0
41,61949.43,20031.82,608,Employed,36,19491.41,0
57,53789.55,28419.08,783,Employed,48,19404.4,0
49,71288.86,16796.3,793,Employed,60,28950.19,0
61,41325.93,25450.08,661,Self-Employed,36,1598.33,0
26,80720.08,2656.21,703,Part-Time,36,15400.6,0
21,98284.67,3473.83,788,Employed,60,4833.25,0
45,68019.9,2000.0,527,Part-Time,48,6815.79,0
29,64933.78,25073.86,640,Part-Time,24,8484.28,0
47,79336.01,24063.0,850,Part-Time,48,14676.49,0
61,19288.26,26071.45,707,Self-Employed,36,7351.82,1
36,83420.44,11903.74,578,Employed,48,12235.59,0
45,147547.15,12928.07,691,Part-Time,36,17824.24,0
51,66933.09,16910.57,772,Employed,24,19895.81,0
27,67021.87,30993.29,451,Employed,48,16848.13,0
61,88590.18,33244.45,696,Employed,12,15163.08,0
30,111133.32,25144.28,646,Employed,60,11008.56,0
57,94374.2,20979.18,532,Employed,48,8017.48,0
50,18000.0,30018.44,687,Part-Time,60,15773.08,1
27,84084.97,15697.42,668,Employed,12,4643.64,0
53,134298.25,14481.53,678,Employed,36,12833.9,0
29,85561.03,16838.8,649,Unemployed,24,4470.26,0
47,41134.95,9191.57,588,Employed,36,11711.05,0
64,77045.74,16424.92,549,Employed,36,4624.03,0
63,37982.82,7943.33,618,Part-Time,36,9196.06,0
60,100820.09,27225.07,757,Unemployed,36,7268.33,0
43,46102.94,22893.19,701,Self-Employed,60,6424.09,0
46,71856.09,30866.06,674,Employed,24,11388.5,0
34,48555.5,3336.45,586,Employed,36,0.0,0
62,56338.8,35115.27,646,Part-Time,48,0.0,0
42,107153.77,3847.72,746,Part-Time,24,17625.99,0
55,72586.43,7215.23,725,Employed,48,13032.35,0
37,56019.94,12412.61,637,Part-Time,48,6936.43,0
54,41369.3,29769.49,445,Self-Employed,48,18817.32,1
31,23207.46,20030.16,619,Employed,48,7525.76,0
54,38717.98,15805.54,637,Employed,48,7942.15,0
23,72798.98,10866.35,598,Employed,60,6516.3,0
25,94505.84,5616.58,643,Unemployed,12,25346.33,0
36,55991.21,28193.65,753,Employed,36,13645.71,0
42,109263.59,25187.75,677,Self-Employed,48,13369.98,0
53,52062.49,30172.05,769,Employed,12,15264.81,0
37,64049.71,21571.36,544,Part-Time,36,0.0,0
21,43010.58,2000.0,653,Employed,48,7841.94,0
35,94769.04,6798.75,505,Part-Time,24,15184.91,0
40,122437.77,22183.84,642,Employed,36,11971.24,0
45,25954.58,14672.55,586,Part-Time,48,27437.93,1
49,61345.95,12970.42,795,Self-Employed,12,8253.66,0
32,101619.5,8070.96,717,Employed,24,18602.28,0
48,33826.36,26528.31,771,Unemployed,48,17642.03,1
49,84167.1,22105.73,641,Employed,48,12999.75,0
55,100536.81,22510.72,588,Part-Time,36,14270.82,0
44,71955.72,12297.58,585,Employed,36,9968.6,0
57,83756.58,19586.59,704,Self-Employed,24,0.0,0
30,114022.56,5960.12,843,Part-Time,48,14444.29,0
53,118710.66,16831.55,717,Part-Time,24,14999.0,0
23,68450.82,2000.0,646,Employed,60,16099.52,0
25,56690.55,3886.95,663,Employed,48,12441.67,0
59,47000.5,15099.19,677,Part-Time,12,18792.81,0
42,94424.1,39376.06,850,Employed,36,5938.07,0
48,35705.61,2000.0,791,Unemployed,60,22278.71,1
48,63685.65,6807.77,703,Employed,60,5084.59,0
52,72567.24,19950.97,690,Employed,36,11245.13,0
32,57424.94,33924.81,707,Part-Time,24,16766.12,1
29,76995.51,19819.55,724,Employed,48,8395.33,0
22,134112.83,24319.28,643,Employed,48,17243.04,0
59,66960.04,14961.57,604,Employed,36,9600.5,0
31,59114.86,13404.41,773,Unemployed,24,12826.93,1
46,95383.3,18739.66,682,Self-Employed,60,10732.1,0
41,75989.59,12075.4,765,Unemployed,36,7962.29,0
28,105983.39,24518.42,828,Employed,24,27757.53,0
39,74117.19,3543.55,727,Employed,24,6121.77,0
24,63789.42,26009.88,712,Employed,24,0.0,0
28,25406.88,18353.82,850,Employed,36,6374.55,0
27,29506.63,16067.51,699,Employed,24,12919.07,0
58,24107.53,3213.14,582,Employed,36,9362.03,0
46,79483.48,9181.9,655,Employed,24,19130.03,0
62,35943.76,28787.86,820,Self-Employed,24,18875.29,1
40,101389.43,16122.61,564,Employed,24,9771.26,0
30,70756.16,20505.59,612,Employed,36,224.4,0
48,63895.33,10084.21,780,Employed,36,3017.96,0
62,48903.62,17738.51,656,Employed,36,11774.58,0
44,85556.47,5650.63,670,Part-Time,48,1048.43,0
21,49887.55,18898.94,777,Part-Time,36,9425.48,0
34,45365.55,21335.77,615,Part-Time,48,21949.12,1
62,99708.75,20885.53,548,Employed,12,14399.83,0
44,78865.53,9867.74,555,Employed,36,12319.68,0
63,64126.76,14921.54,732,Part-Time,12,4714.59,0
43,86035.82,22834.75,703,Unemployed,36,13272.16,1
21,70223.3,16097.06,618,Employed,36,10190.33,0
60,79575.33,15414.25,576,Employed,48,13670.46,0
55,49578.8,35131.21,656,Part-Time,36,17089.68,1
53,121759.97,9441.1,780,Unemployed,36,18286.87,0
64,55509.5,27723.77,605,Employed,24,12902.23,0
29,108900.41,7607.87,620,Employed,60,15583.46,0
61,65278.28,23893.03,573,Part-Time,24,8416.14,0
31,90177.43,24373.37,647,Self-Employed,12,19927.98,0
64,88355.59,13406.71,710,Employed,24,5790.13,0
29,98671.29,7042.71,850,Employed,60,10547.72,0
45,48984.41,2000.0,700,Self-Employed,60,20656.32,0
56,96890.89,12463.98,675,Self-Employed,36,8628.36,0
24,116161.0,22735.97,758,Part-Time,12,2614.5,0
24,63532.68,8301.35,743,Employed,48,9124.75,0
59,70867.65,18872.54,628,Employed,36,21742.14,0
23,56913.83,4712.13,850,Self-Employed,12,0.0,0
48,61339.09,15895.01,678,Employed,36,12716.75,0
63,112785.57,7676.6,701,Employed,36,7561.98,0
48,44894.14,17298.18,730,Employed,36,10826.56,0
42,46447.03,13490.28,711,Employed,48,9560.19,0
39,110272.52,7286.7,817,Part-Time,48,18723.38,0
49,85613.71,12070.14,627,Employed,36,12376.66,0
46,123009.26,9592.59,751,Part-Time,12,19073.74,0
43,58739.03,6174.68,695,Self-Employed,12,20988.92,0
27,73157.03,27744.71,768,Employed,60,12209.28,0
50,53483.08,14758.43,661,Part-Time,24,9483.52,0
54,73582.53,2000.0,648,Employed,36,14640.29,0
52,25647.58,12390.47,746,Part-Time,24,15991.31,1
24,87123.86,26232.41,712,Employed,24,3926.96,0
52,78086.85,11147.77,606,Unemployed,36,13652.45,1
53,68561.13,31479.69,801,Employed,24,10225.08,0
29,60240.89,10290.04,746,Self-Employed,48,9057.56,0
59,47631.15,22530.67,673,Employed,36,7163.39,0
44,88192.82,27329.75,638,Employed,48,7619.96,0
42,40722.75,22051.75,713,Employed,36,20789.49,0
53,82797.4,5629.55,739,Employed,24,9452.05,0
43,121861.28,9517.78,537,Employed,48,20006.31,0
45,107138.04,28530.64,714,Employed,60,12917.19,0
35,32371.8,10758.5,739,Self-Employed,24,4071.0,0
62,56581.55,26781.09,468,Employed,48,13335.38,1
64,80536.27,14127.44,698,Employed,36,3684.56,0
26,68242.95,19272.94,743,Unemployed,48,16250.02,1
53,35014.86,5525.03,732,Self-Employed,12,10545.59,0
22,79632.9,12525.59,752,Employed,12,17986.27,0
37,69749.58,10122.24,651,Employed,24,22034.82,0
64,117858.14,20030.4,586,Employed,12,0.0,0
28,63669.28,18838.78,518,Self-Employed,36,8771.98,0
37,99200.08,22163.85,778,Part-Time,60,3533.78,0
30,38322.79,13585.3,743,Self-Employed,36,27107.83,0
53,44299.77,9627.93,785,Unemployed,36,8917.81,0
41,88041.55,19644.56,615,Self-Employed,24,2794.21,0
47,97093.27,8733.7,752,Unemployed,36,27682.37,1
63,46065.18,27705.8,545,Self-Employed,48,6917.49,1
44,70601.94,16969.3,602,Self-Employed,48,646.98,0
54,35460.52,15064.78,691,Self-Employed,36,3891.21,0
25,65469.5,22159.58,740,Part-Time,36,13002.34,0
30,90923.07,17312.72,831,Employed,24,12320.23,0
63,59126.04,3077.53,658,Employed,60,6147.98,0
59,63774.13,8447.13,602,Employed,36,8604.67,0
50,41755.12,27519.38,597,Employed,36,12371.57,0
38,53791.04,18754.96,618,Part-Time,36,21267.39,1
29,113952.77,2865.89,850,Self-Employed,12,14332.95,0
59,71823.12,21169.01,748,Employed,36,8057.84,0
56,44942.31,12966.67,780,Employed,60,10401.02,0
31,62130.7,10129.5,658,Employed,12,17387.97,0
47,30064.31,7696.15,680,Part-Time,24,23760.47,1
48,44646.01,26999.37,743,Part-Time,24,4267.74,0
42,104008.49,2000.0,634,Employed,24,19798.77,0
62,66437.94,10462.21,654,Employed,60,9810.55,0
26,117268.25,19081.14,619,Unemployed,48,630.41,0
32,67616.3,32205.27,640,Self-Employed,60,0.0,0
25,69100.53,22984.72,684,Part-Time,60,21339.22,0
52,86022.35,10385.78,606,Employed,36,22173.5,0
49,18000.0,31764.18,706,Employed,36,8016.42,1
65,75123.48,5803.89,706,Self-Employed,36,10514.99,0
45,68775.34,20388.03,664,Employed,48,0.0,0
27,107150.97,22390.06,606,Part-Time,48,17334.29,0
41,94116.98,10069.96,689,Part-Time,36,11801.34,0
24,41657.71,24278.34,635,Employed,36,1134.06,0
51,101053.47,13374.99,684,Employed,48,13433.19,0
51,63442.14,24256.28,779,Part-Time,24,2273.95,0
59,47388.67,2000.0,567,Unemployed,36,15902.48,1
36,74927.58,21014.78,850,Employed,36,4420.36,0
34,64930.77,14291.04,673,Part-Time,36,14359.48,0
24,108461.63,28347.33,717,Employed,36,7428.77,0
39,78515.55,17604.17,612,Part-Time,48,0.0,0
42,75141.47,29243.07,783,Self-Employed,48,18973.13,0
54,92516.18,22568.51,669,Employed,36,19356.54,0
54,97321.79,16852.42,645,Self-Employed,36,8347.52,0
27,89590.13,25089.02,628,Self-Employed,12,13920.98,0
33,105486.59,25146.53,656,Self-Employed,24,15067.25,0
44,85217.06,22247.19,718,Employed,24,15293.43,0
36,74191.29,2000.0,696,Self-Employed,48,24079.19,0
22,100979.3,9156.96,676,Part-Time,48,14917.59,0
59,67727.6,30456.95,616,Employed,24,9496.4,0
53,70831.16,6696.49,611,Employed,60,14995.41,0
44,113039.42,25942.15,639,Part-Time,36,8990.36,0
35,110548.1,24358.07,721,Self-Employed,48,4541.12,0
58,69795.6,11468.23,740,Employed,36,20538.18,0
22,58661.21,2000.0,752,Part-Time,48,15739.12,0
41,106579.34,12879.79,680,Employed,36,0.0,0
57,90010.46,36702.14,715,Part-Time,12,7214.34,0
63,77889.53,10230.5,665,Employed,24,17303.49,0
32,61953.18,10851.68,523,Employed,48,1053.23,0
50,78292.41,9021.76,661,Unemployed,60,6729.47,0
29,69457.29,28933.06,646,Part-Time,36,30630.57,0
26,53391.55,15813.76,586,Employed,48,9682.41,0
36,73226.06,12366.84,629,Part-Time,12,19578.86,0
60,76635.6,30721.27,692,Unemployed,48,22503.27,1
52,60615.12,23215.45,578,Part-Time,48,5640.52,0
43,92595.64,9726.39,616,Employed,36,13864.56,0
33,102220.81,6987.74,819,Employed,36,26411.74,0
27,94247.44,28423.53,536,Part-Time,12,15216.67,1
33,63093.79,18151.09,664,Part-Time,24,28558.63,0
27,88895.54,4058.42,575,Employed,12,7541.76,0
29,71949.03,2000.0,612,Employed,48,24579.68,0
51,39106.35,7955.65,662,Employed,48,12116.72,0
26,86818.23,6844.64,591,Employed,24,9707.64,0
23,73653.29,2000.0,732,Self-Employed,60,16480.28,0
45,134838.7,8104.44,802,Employed,48,11219.79,0
33,106431.77,9728.27,756,Self-Employed,36,11408.02,0
41,87778.75,13835.87,772,Self-Employed,60,15396.35,0
27,76229.26,33236.19,556,Employed,60,0.0,0
30,74093.06,15598.41,658,Part-Time,24,6409.41,0
40,44907.76,16491.83,722,Employed,60,17058.5,0
52,26525.32,22583.3,758,Employed,36,18940.71,1
39,48186.02,15864.14,838,Employed,24,14500.59,0
45,68807.07,21601.38,776,Employed,24,13931.09,0
44,18000.0,20525.53,761,Employed,48,14816.39,1
33,56391.96,19103.3,850,Unemployed,60,18704.59,1
33,63809.67,42898.19,689,Employed,36,2016.4,0
40,64614.34,26200.13,654,Employed,36,8433.68,0
22,53456.91,8264.5,696,Part-Time,36,11479.0,0
51,61462.15,21332.0,598,Part-Time,48,13370.53,0
48,113097.35,10874.37,686,Employed,24,0.0,0
34,86553.63,22016.26,525,Employed,36,3198.25,0
37,55992.48,5623.31,632,Employed,36,11883.38,0
35,68291.31,8029.98,670,Employed,12,19091.99,0
50,69292.17,21095.17,765,Employed,60,9066.72,0
55,50801.11,26979.02,780,Self-Employed,60,7331.77,0
25,50771.74,22523.8,593,Employed,36,15700.68,0
39,95263.1,25687.06,850,Employed,48,9703.5,0
21,59505.39,21364.37,693,Part-Time,48,18166.29,0
41,42632.59,19552.46,702,Employed,24,10450.72,0
32,68921.49,13466.76,534,Employed,12,4193.49,0
36,72950.24,25317.02,624,Part-Time,48,21944.17,0
41,20682.39,27223.91,774,Employed,36,20660.83,1
35,68981.34,17431.96,695,Employed,48,5311.64,0
38,91699.5,16947.67,690,Employed,36,14769.93,0
55,81280.73,32322.65,700,Self-Employed,48,9713.31,0
57,125744.88,17816.2,550,Self-Employed,24,16333.45,0
21,101277.74,18681.17,671,Employed,24,5870.18,0
38,106223.35,22358.03,807,Employed,24,18102.9,0
59,140002.15,17119.74,778,Employed,36,20364.66,0
44,88953.91,10616.94,669,Employed,48,5368.6,0
30,74076.76,21401.69,821,Part-Time,48,12473.9,0
47,94343.51,17651.2,567,Unemployed,36,20511.76,1
27,56019.09,34580.25,593,Employed,36,4990.46,0
21,72692.16,25096.04,848,Employed,24,7318.21,0
49,53806.81,12640.66,732,Part-Time,36,16632.17,0
44,79949.61,24561.54,654,Employed,60,10875.18,0
55,53702.27,20770.79,675,Employed,24,973.08,0
36,52826.79,29784.84,607,Unemployed,48,9758.46,1
59,80336.83,13279.91,705,Employed,12,24225.08,0
39,66557.21,19698.09,698,Employed,36,26440.22,0
54,21811.97,17108.16,682,Employed,48,7540.4,0
25,33611.08,18526.31,576,Self-Employed,48,5606.89,0
25,41318.34,10033.21,704,Self-Employed,36,8793.92,0
56,47925.7,23183.21,632,Employed,60,24613.3,0
58,80360.58,21761.68,591,Self-Employed,48,17894.66,0
63,75473.47,29567.01,794,Employed,36,22248.6,0
35,96631.98,17909.77,850,Unemployed,36,18990.77,0
22,88820.05,14293.44,850,Employed,36,2764.45,0
65,96797.57,25103.65,739,Employed,36,5358.07,0
48,85209.9,10852.16,656,Self-Employed,48,7126.79,0
32,75241.98,27764.86,674,Employed,36,8346.18,0
55,97483.79,27745.58,717,Self-Employed,36,7251.85,0
61,92985.32,29315.51,642,Employed,24,8066.25,0
33,79402.38,21389.61,799,Employed,12,16483.43,0
55,101776.8,13621.53,497,Employed,36,12950.57,0
56,18000.0,18982.69,653,Employed,48,20538.45,1
43,62738.42,21420.62,752,Employed,48,13762.87,0
49,62355.24,12958.73,604,Employed,60,7266.06,0
33,98817.07,29998.05,658,Employed,48,13319.23,0
62,109284.87,23220.76,733,Part-Time,24,1420.83,0
65,33745.52,9969.99,817,Self-Employed,48,0.0,0
65,105279.18,34945.86,564,Employed,48,16502.49,0
54,40713.87,18876.5,557,Employed,36,19128.17,0
22,41469.62,8153.07,595,Employed,36,12504.91,0
37,64142.86,10527.71,542,Employed,36,9260.86,0
41,62044.84,31390.05,548,Employed,12,2606.91,0
64,31039.57,34424.86,592,Employed,24,20168.48,1
45,86246.95,27085.37,791,Unemployed,24,15447.71,1
45,86985.06,29873.78,652,Part-Time,36,14038.21,0
27,96351.04,28949.54,683,Employed,60,11966.23,0
56,59163.62,23012.25,594,Employed,24,8713.0,0
36,69010.43,20961.38,737,Employed,12,4207.02,0
25,69239.32,22858.77,849,Employed,48,13768.93,0
65,112199.89,24624.14,600,Employed,60,8230.33,0
29,18000.0,11325.62,835,Employed,36,9032.27,0
21,46076.39,24587.63,713,Employed,36,24024.92,0
24,70138.52,31127.55,682,Employed,36,11663.46,0
41,42860.74,16142.65,716,Self-Employed,48,0.0,0
25,63541.99,15180.77,715,Employed,48,8251.79,0
58,66848.11,22288.92,847,Unemployed,24,4989.84,0
44,53557.85,12153.08,727,Employed,60,11025.46,0
35,71611.72,6148.63,729,Employed,48,2028.97,0
21,85703.73,28329.47,642,Employed,48,15035.42,0
42,64093.34,13941.44,756,Employed,12,9927.53,0
27,58670.13,18166.04,594,Employed,60,8670.01,0
65,65855.88,12508.87,690,Employed,36,13047.33,0
34,69814.09,29490.79,850,Employed,36,11463.4,0
42,26492.01,25678.59,455,Employed,36,11057.03,1
21,81538.85,15833.34,701,Employed,24,10430.69,0
26,58724.97,7380.92,704,Self-Employed,24,11857.8,0
30,101538.38,14877.63,659,Self-Employed,12,14402.23,0
23,84776.34,23131.37,662,Self-Employed,24,13525.79,0
53,99251.66,19697.72,688,Unemployed,36,19888.16,0
63,44724.91,18981.88,657,Employed,48,8173.17,0
65,60715.33,19905.29,700,Part-Time,48,13666.88,0
32,38938.54,24829.17,636,Employed,36,29122.71,1
56,52370.22,17623.27,850,Employed,24,11713.32,0
43,101302.64,22050.12,657,Self-Employed,36,11984.74,0
23,107187.26,9117.73,731,Employed,48,3156.3,0
25,41296.67,40984.66,620,Employed,48,7007.53,1
45,58543.06,15445.27,764,Employed,36,11255.44,0
40,68095.11,19832.34,746,Employed,60,15734.18,0
21,84640.14,23098.19,718,Employed,48,16544.14,0
62,26004.74,14302.89,588,Part-Time,60,14283.92,1
53,29925.0,18070.42,612,Employed,48,17628.69,1
43,82240.65,17961.08,832,Employed,36,5004.6,0
65,21274.04,9773.66,611,Employed,60,15422.42,1
64,58830.06,21947.3,738,Part-Time,60,12093.47,0
64,74052.3,3157.0,595,Unemployed,48,12874.27,1
32,80391.65,33774.38,771,Self-Employed,60,9463.77,0
60,66457.05,25136.74,618,Employed,60,5328.79,0
43,60856.08,23752.1,593,Employed,48,3493.93,0
53,91114.27,2370.22,616,Employed,24,14244.7,0
59,77130.15,10867.24,630,Part-Time,36,15484.96,0
28,53824.58,30504.11,716,Employed,36,11093.01,0
41,70943.07,55361.17,686,Part-Time,48,11896.31,1
26,79579.23,28752.23,581,Employed,36,6958.52,0
33,112955.93,27332.49,677,Part-Time,36,15521.43,0
39,89658.09,22724.77,577,Employed,60,12424.38,0
59,100363.92,10372.53,738,Employed,36,9440.7,0
59,54734.82,26956.57,754,Employed,24,18062.58,0
38,56895.43,8089.13,678,Self-Employed,48,16515.14,0
35,64115.5,7104.73,704,Part-Time,36,1248.92,0
44,66410.68,6538.24,838,Employed,24,12344.05,0
62,44799.38,26781.5,666,Unemployed,36,5292.35,1
64,101648.34,17483.27,595,Employed,60,12976.65,0
31,92083.79,18907.72,732,Employed,36,0.0,0
29,62358.05,17861.36,578,Employed,36,13380.01,0
52,86042.77,7868.55,661,Employed,36,16983.89,0
34,75572.48,11963.42,626,Part-Time,48,11224.46,0
29,87995.7,12416.16,617,Employed,36,3846.97,0
22,36392.32,5352.56,657,Employed,36,25694.59,0
39,66358.47,13462.11,761,Employed,48,20091.72,0
38,68549.04,8268.24,780,Self-Employed,60,8282.57,0
46,85591.05,23199.08,763,Unemployed,36,10172.83,0
30,54289.06,23948.74,710,Part-Time,36,0.0,0
53,18000.0,6357.25,657,Employed,48,15313.8,0
51,42957.51,15330.31,468,Employed,24,2415.33,0
41,68473.8,34704.54,713,Employed,48,16664.56,0
29,71597.11,9173.13,475,Part-Time,36,19181.59,0
43,112093.7,21839.74,507,Employed,24,11508.15,0
51,84568.66,18949.7,665,Unemployed,12,4548.82,0
37,72038.26,27835.99,704,Part-Time,12,20743.12,0
32,69190.22,20659.2,639,Self-Employed,48,12015.19,0
43,97604.58,14118.34,818,Part-Time,48,12652.58,0
36,55247.24,18600.88,722,Employed,48,5479.26,0
39,66492.91,18732.33,658,Employed,48,13351.38,0
36,42768.55,17174.74,805,Employed,36,10579.61,0
34,105472.65,6128.0,821,Employed,60,2700.59,0
53,79812.47,29187.8,726,Self-Employed,60,21379.95,0
41,52311.92,27597.9,610,Employed,36,24313.88,0
41,67138.62,8602.3,630,Part-Time,48,19127.42,0
50,82741.27,15293.47,550,Part-Time,48,18081.83,0
37,63732.03,15974.23,676,Employed,36,24355.73,0
25,56638.23,7591.33,585,Employed,24,4667.52,0
59,53643.16,2000.0,650,Employed,36,4583.48,0
23,78474.05,11964.67,703,Employed,60,9099.24,0
46,61048.64,14792.38,501,Self-Employed,48,14084.98,0
32,58656.06,5028.9,566,Self-Employed,48,9951.63,0
30,36598.46,19592.8,634,Self-Employed,60,4860.05,0
22,71941.01,28465.71,675,Employed,24,12039.59,0
61,65469.41,25579.05,636,Part-Time,60,11339.34,1
40,61958.79,16859.83,656,Self-Employed,36,17889.27,0
36,74969.27,2000.0,616,Unemployed,48,12311.78,0
54,88700.06,24441.32,550,Part-Time,36,0.0,0
22,87539.14,19317.53,632,Self-Employed,36,14698.28,0
46,83818.21,21819.16,661,Employed,36,23072.5,0
43,63983.24,35424.93,652,Part-Time,36,12202.49,0
45,55825.04,10576.7,690,Employed,12,18908.71,0
26,43902.11,2000.0,718,Employed,36,8464.13,0
63,55171.09,8518.91,741,Employed,36,15960.24,0
31,70491.25,22374.41,623,Employed,60,6787.88,0
51,50342.85,18242.33,538,Employed,12,10274.51,0
54,72401.43,7059.27,794,Employed,12,10329.61,0
36,45863.58,5222.54,715,Part-Time,36,15336.83,0
26,28475.2,14808.52,594,Self-Employed,48,6230.9,0
34,90485.15,6785.15,705,Unemployed,36,1745.81,0
57,58139.64,22685.7,776,Part-Time,60,15290.79,0
61,49074.16,14297.16,836,Employed,24,15027.68,0
63,42653.82,12355.94,703,Part-Time,36,12787.41,0
31,80575.9,11175.51,775,Self-Employed,60,18530.22,0
48,104372.69,20368.1,571,Employed,36,10581.53,0
27,59923.15,18383.48,677,Unemployed,36,13969.45,1
52,64610.92,19817.62,650,Part-Time,60,9550.57,0
39,96790.8,19621.16,711,Employed,36,10189.72,0
53,24738.86,17350.24,825,Part-Time,24,14381.51,1
51,119171.72,8701.82,702,Employed,24,27866.27,0
65,131102.51,11426.58,596,Part-Time,48,17196.08,0
42,18000.0,14447.93,566,Self-Employed,60,15840.26,1
36,67562.42,36586.76,828,Employed,24,17414.08,0
44,52026.32,5860.47,726,Part-Time,36,0.0,0
28,63380.71,14229.21,720,Employed,36,14234.24,0
26,59540.37,18884.4,649,Employed,24,18373.32,0
44,90293.98,15270.01,704,Part-Time,48,12590.99,0
58,67185.75,27665.73,591,Part-Time,36,11697.77,0
44,47227.32,15223.52,715,Employed,60,5420.43,0
56,65695.37,15889.13,574,Self-Employed,48,8966.13,0
29,82869.61,25331.66,648,Employed,24,6165.53,0
41,40406.97,34296.4,622,Employed,48,18996.55,1
48,28844.16,30667.49,387,Self-Employed,48,22511.67,1
36,119818.57,16770.12,649,Employed,36,25545.46,0
21,53939.33,17554.37,599,Employed,24,6050.04,0
24,66566.18,18420.47,661,Unemployed,48,7321.11,1
62,60055.11,19322.99,680,Part-Time,48,6752.13,0
48,83702.19,10373.87,839,Self-Employed,48,4870.11,0
32,114319.75,26429.34,707,Self-Employed,36,4983.07,0
32,84498.35,19859.48,710,Part-Time,48,8391.54,0
22,32040.87,17596.29,725,Part-Time,48,18121.34,1
63,35396.91,6559.69,758,Employed,36,6975.15,0
